,y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9
440,25.80760303265142,0.8347047684169849,0.3644618546707853,0.06092148706989442,0.976398488040503,0.8040944546863064,0.6135991594784266,0.20146294975590406,0.7255404726300205,0.01152256674586094,0.909104892277655
98,16.108192494646836,0.8481236992189769,0.9356473121628606,0.9124051010022868,0.31988978451961014,0.6934067311146047,0.6258412584522792,0.20870171976732876,0.01351096304989674,0.7637302936194375,0.21916254446439287
58,17.85839564104034,0.6412224461515811,0.2287330706475078,0.9526253028520392,0.5953629633296655,0.6721922955918401,0.44789485218069214,0.4339990446717352,0.5456512308211194,0.7487467434936337,0.8535580609718527
181,3.3683373534405394,0.9760356806617708,0.051117814417096286,0.6169899955114244,0.018967722294306877,0.268781675449665,0.12320229876294264,0.22914047818316197,0.7088084270224816,0.8958562410886747,0.8145629606287147
34,10.198953459019785,0.04369459690007749,0.904776625013619,0.2565217219719125,0.4636650985717593,0.627573419857999,0.9839651876386675,0.9588315262592416,0.6484561843486553,0.7426957076070874,0.9506974536456428
414,16.30742728057353,0.6034682783338872,0.7311181638650581,0.8423573996040866,0.24966422797100973,0.32734164535434684,0.6711682835083991,0.2777063269072497,0.47160687714149785,0.04813378735406593,0.2584723377188982
523,19.07658666848852,0.9632217419006966,0.5069489931609895,0.3052914040951018,0.791123281906988,0.08277492776442175,0.6377993411486655,0.9949598113431894,0.8259650964289046,0.03615219887014398,0.8355196659712412
74,16.524466559635112,0.34784974303767013,0.2909777625235229,0.9727031046865127,0.8199831405090031,0.14583503862631586,0.03493214229939978,0.28015548026592496,0.7559211250097225,0.30144718970257545,0.686100953640565
187,14.332069433635809,0.36076011418141085,0.6831479107097509,0.9442930333896248,0.009872061862963855,0.658719547829247,0.5998669478769877,0.39923708517250767,0.4184164021704747,0.17922501087943854,0.07105387033798594
201,18.75413152188975,0.5953837108148503,0.7427226108971028,0.6306968388348118,0.7871202791980849,0.14113574988942656,0.35195512292769315,0.6548543441505362,0.6867240091222878,0.9113665008048806,0.2871049525119498
589,13.564754998955493,0.17134313643252463,0.2050501972784483,0.8794617393852389,0.8766785290729292,0.16332398019711203,0.8844090698680661,0.7463331370286037,0.26658126616637134,0.002222655941746643,0.644961544666197
1,21.013229610593953,0.5662912028573156,0.42889955833057125,0.08129134180230246,0.9778887723610208,0.16336222177815762,0.08845428074349382,0.9453440016644414,0.5289790256076612,0.034574462841483244,0.14664167852367993
251,20.40485941833684,0.9441226764948074,0.6194180517863962,0.33334940800360935,0.6505469454898731,0.7393532303633902,0.34121918952147245,0.2687883045327226,0.4329259086241626,0.9626088681419661,0.9844385241895258
424,6.511271072249661,0.014153046215669263,0.3715029312918622,0.4078890478249919,0.3885820743928107,0.45811750949049246,0.0056990133419879685,0.7342496811974616,0.8545548798485507,0.23649647113393057,0.8791458024466833
486,18.644999054954976,0.9779563172554769,0.14349500984901498,0.8519076270282432,0.784905426464904,0.810388286074944,0.15340753241959437,0.8100044258719635,0.05436387688517741,0.1250778573291642,0.911034262858481
215,10.855977408870796,0.4193676534084372,0.5402750985392414,0.3223205353395666,0.08606940905947424,0.566376771063758,0.4948220191380638,0.09784965597279238,0.3482064664871596,0.2740361658190834,0.6840145558156306
581,5.0727956465909925,0.29276924334364285,0.23272673188920634,0.5835847543336441,0.1290488972342817,0.303671153133803,0.4899005636839451,0.5806810154664502,0.4050269375224287,0.48510291415663553,0.606980991390434
443,16.832258030248738,0.474807023704768,0.20524532606274215,0.2313009035945992,0.9906156398840096,0.4936356155357665,0.24410949565935824,0.2157820819921048,0.7942086448869342,0.40493762076743833,0.5676948884214491
135,18.52906953970729,0.6818359120540831,0.6802528481551271,0.45850407599643095,0.46257105277818833,0.7866889046319352,0.27900872314597236,0.4776548641801267,0.7918554988164078,0.524367455313484,0.5874157666782057
236,16.86684011749924,0.23822163989222978,0.5500880676051252,0.2250906025312921,0.7219582557539783,0.8268456017664504,0.9264104828966898,0.33144713921933,0.4755055501281221,0.5139681456191543,0.8513741832373377
457,8.03854741874581,0.1386113937520872,0.32157520224470926,0.5622364995578503,0.21519747883695917,0.8826688011733502,0.05309459101654068,0.7409455197136376,0.9886071804130591,0.7125036882646743,0.16647084376815735
57,12.624512824021746,0.7165589654753031,0.7719626584033037,0.2769461431028851,0.09288010671312452,0.16795347199608224,0.6642528642702958,0.09274369753299472,0.15708255420110795,0.7932965997517863,0.812804399219235
171,21.320406839540084,0.9739023888762722,0.30438681151495883,0.8390454179120588,0.9247607155676212,0.3499559384401937,0.3774617797284162,0.6922555135283387,0.1692702396289696,0.959511177373243,0.8713230098290295
323,9.854763568518722,0.05469060446205476,0.655384913938393,0.14064467660950464,0.5144017229964527,0.20086921024657645,0.6586141152864053,0.029089576753805302,0.6367624616137367,0.8463284778857116,0.2965904998208111
170,23.335484051327164,0.3776979064046744,0.5236606524591397,0.8919856661879236,0.984147155522092,0.9199058934953349,0.8608162359133681,0.42865237541490553,0.48266416761749575,0.2613705731789657,0.024756737087672898
46,15.647934568470266,0.6427335855138009,0.26003674764467144,0.212243926713519,0.820829192477776,0.15417052057085756,0.46657382145222304,0.26892923398283175,0.31319097380808936,0.26453659997419343,0.41130948755085905
578,19.670478854132394,0.7607464643805586,0.39935894417355067,0.22050675034071443,0.6759756800033578,0.6376865168068554,0.27864939950086776,0.8415240081381073,0.5314763143224601,0.32157291465614934,0.4771619934251793
571,9.9237979920831,0.07759617816971087,0.6681257891114887,0.5496967551887255,0.6706054773454071,0.3093623610487193,0.13367956474167464,0.2331619955017713,0.7234419648547933,0.6704356138516333,0.4630930432201812
29,13.043622718930052,0.2126414417251129,0.01047107494091093,0.5309970458979719,0.9375319507242018,0.7158274461705769,0.6511473792387569,0.859841558583624,0.24463731453065973,0.3887517614344871,0.3375053160617
420,20.040099328461494,0.9767788165361838,0.39607630613786105,0.9227487020505117,0.6672942449537084,0.08353703224890896,0.40349488756548313,0.011585713237978523,0.6191656798094834,0.5517353546021065,0.1517194274531417
405,13.895083779399272,0.2015563067862275,0.6805568080186599,0.8748957577304014,0.32299464642006626,0.7354011612714942,0.6937686262323318,0.5981365203550787,0.9802859000706442,0.46482343399306514,0.9159894065000892
453,20.108514852997295,0.3514704046463111,0.9938201821856075,0.636313904109107,0.6598880396679591,0.8475936194650341,0.9640633946115774,0.6416543651501951,0.0669162535985307,0.3664906660457715,0.9418461342111325
3,20.510310264143047,0.5976595063258517,0.8346089448947055,0.21789760674922531,0.6139890905695761,0.5557707606729435,0.08718091367290648,0.6588817425579597,0.8816490082853491,0.863075197871097,0.3919239985077617
309,11.308902157428072,0.9166867057265582,0.9879295371372729,0.14296047784747568,0.42367193750801346,0.3201827551742872,0.5612067392472133,0.4649586955537387,0.4756188698104675,0.14092009430364572,0.7901987496968641
289,13.457454993012227,0.9731545542408415,0.5433575810895623,0.5236923614826643,0.24667432489509666,0.2040611889581514,0.8326804012452717,0.672930261014327,0.8865086664909204,0.6884031608466431,0.2164865150011317
560,9.981965905724575,0.735954486978522,0.029768795444216067,0.7826663262367219,0.35935020012587526,0.8205454003411536,0.6659508497977596,0.6958003804498292,0.14284018876023297,0.9822860117603236,0.7744088619405075
159,13.329887188978763,0.11780010994241308,0.7654651279002029,0.6628479941894361,0.7776537970694944,0.4455727860088381,0.9446174303673772,0.9656511949809543,0.09298620240228384,0.11344906404127475,0.23623295223465057
304,15.636265007632659,0.2556569547398262,0.7718461765345793,0.8092649498383969,0.7796729481514187,0.023381745364074336,0.23945489750535154,0.5655389125316088,0.766810547266327,0.8396031841739823,0.8575782268587098
284,21.78288609122915,0.6398603723068534,0.5483593381155675,0.038261649308058865,0.3874544633493058,0.9443613283213032,0.8027890517311891,0.3741746793167925,0.7454935600862616,0.3903755125078374,0.8667661263902432
103,11.139128587835492,0.20717940709893412,0.6395835879508124,0.962419163232194,0.03843865601018559,0.48688615923725564,0.3694384026150399,0.6025295073116873,0.39685246082094683,0.30843998071737044,0.448680574650275
117,9.849923764868382,0.11110357318001651,0.04857953034343587,0.26965542366726214,0.49445023864854865,0.7349387960324089,0.6652939934156673,0.15235984114619328,0.5282254028351873,0.727637684452822,0.9098124177547312
4,18.445994252383947,0.7985716789089231,0.9254638286995334,0.5973205645650522,0.8080600615499575,0.5731733079552026,0.6761686728223448,0.2188850753596574,0.19823198870671144,0.7415089086233119,0.3489799744311948
436,16.173024421645245,0.410308757464552,0.4243685770078499,0.6613954771211596,0.7833394491579555,0.5234417615539684,0.023082818489387646,0.6799716741122197,0.37667442604357015,0.8797427631613282,0.7512415949770544
183,13.210153971475457,0.6670622708240019,0.6775650314533063,0.4815670934180415,0.20449034244641506,0.2544082374658876,0.49999480203628144,0.712426455613703,0.02972218154676909,0.3438216346157371,0.35628674139260275
412,10.392557977532512,0.03753538320924421,0.8695786969947153,0.40102631411021905,0.48758318484137364,0.8594382969786746,0.0002648898881018047,0.23237633380487754,0.14747375187664358,0.2918982939647151,0.1355781172074899
411,16.186379649807844,0.3444304516815586,0.19370962020516125,0.016235348076928502,0.4742393703460822,0.9365362013704169,0.40349297117659455,0.3676072637948763,0.15011346747367715,0.363241378865894,0.7439750501497352
106,15.739779425669212,0.3396393472841537,0.3779155489615197,0.01452099315576072,0.5402903643549424,0.339816295771185,0.5171868167618412,0.2964921818742584,0.9041335783351437,0.15469508777651264,0.20404035933615183
116,17.9690305833418,0.4092448191322008,0.7654128045585455,0.38425906147869426,0.6095133344738526,0.6556734438178713,0.5958375322891103,0.7017491129967388,0.9187403883666372,0.0160875801802709,0.8029722238558594
314,17.02678006023302,0.976465683431609,0.07842791124624526,0.8386614326892554,0.8867026292699749,0.6966332112407403,0.3168347352309082,0.08595863783502244,0.702246173901794,0.9247166776000627,0.6468415733277073
71,21.81866220294108,0.7556771603948832,0.8790398439803059,0.5638943750655869,0.8226895019094653,0.9624935140191716,0.9859357248131858,0.4858271475684469,0.48544160928662783,0.23138146960056882,0.15766693286255717
480,7.130831967624025,0.1923529816348698,0.25677148480002865,0.5684347409969346,0.5371178407680561,0.024109932404708156,0.928826983857294,0.48252605446509655,0.9532674010427004,0.7224343429750726,0.09372918624755033
462,24.394197246375143,0.4137307954660221,0.867292761121087,0.052101327138030507,0.8804442579636161,0.5089977330527556,0.6191010971839915,0.7997641243554453,0.38142339322309826,0.7247914559755949,0.3412260556475202
573,15.849133591439454,0.5992069041178115,0.3338887759754793,0.7146066460493199,0.9013123910072214,0.007059413800223346,0.2851190370934127,0.6505831158658907,0.15215186996450958,0.3543546200664821,0.1114546223549655
19,13.17506046388313,0.09688224515963706,0.09196243129565607,0.3535940320700003,0.8467723346837536,0.7997556949450174,0.4080880559083859,0.7541921167799848,0.5197585879261059,0.34227058520033027,0.05488120893863602
544,11.495973758005473,0.06255924285153092,0.5087868944826064,0.8811269716527012,0.40866506094439625,0.701177136119927,0.2811931263580749,0.7698189088604377,0.36808237120930387,0.5095957314840649,0.028654902341535116
318,8.317158860294283,0.18685147915981337,0.26898084514328735,0.49350850024878035,0.2788613029122181,0.7910615631509786,0.2594158359349773,0.133015458147849,0.8496313431586751,0.0450084839998347,0.3943085398643479
513,11.584899986352513,0.4854523434682617,0.35938260821564405,0.3927230797480995,0.33361282298135786,0.5616015314116667,0.4185944406510119,0.7680613685452226,0.7269124176455962,0.3947960198097832,0.5519924371387144
59,16.646129321082416,0.03065969397434576,0.0960107026556104,0.9642952258754012,0.9697107652823539,0.509028816714659,0.5000534708713519,0.8474280746260268,0.9448248899548741,0.8794509521419906,0.31142954131580436
587,9.036975298487622,0.9615467083045794,0.22157105449431802,0.3223369287184885,0.16269092177897604,0.11485211511627502,0.8469690348955974,0.05121263267873544,0.35867010539004895,0.9895822239143302,0.8320399609314006
378,16.099611818642437,0.42553591207042973,0.7972344280073734,0.012094459627981613,0.23495224393557812,0.04746661066791269,0.8520282460476458,0.8086619750498384,0.02871322530445386,0.8174067207187883,0.21660096915105476
597,9.480880195376631,0.3492836568901492,0.2742867956355808,0.6468567653944935,0.4911375113811638,0.234726877331633,0.3611780284446465,0.9973030477937734,0.7559789274810644,0.10391458228896855,0.7892997889275517
509,7.239408739677999,0.07206354841309426,0.013880290036799137,0.2643926519930522,0.26805337658390593,0.6834468778819465,0.146833490832313,0.013453625144059567,0.5730292726905681,0.1140735669101256,0.1903119477417019
516,13.862653299406942,0.547993783659993,0.5157698029569793,0.4205162249086153,0.4548961695400574,0.2859263045708098,0.4042287404700121,0.7120382775130987,0.29767430577437937,0.8969657035028551,0.5588901218252343
508,19.65046164201639,0.6449421527856785,0.7637553150284104,0.6921760851261225,0.774653972365471,0.23360144654847337,0.25166570948585365,0.646378501174176,0.654488750658068,0.5893528498388276,0.35898222334600605
356,6.102190198088212,0.10512233066594778,0.7073884378928808,0.5268018835730496,0.15794748667780434,0.43867585840514867,0.8989756961584112,0.31673039983374196,0.66782256118175,0.007471144945243036,0.005159733922742493
476,15.19030089794559,0.8450571849296871,0.1462634056992952,0.08759043149310264,0.5331277320952094,0.5342400098668094,0.06563789515628149,0.719721763279195,0.5026099335432616,0.5334584285462856,0.05296496703554321
472,13.488824811799965,0.08765481849850176,0.8768514166054717,0.8961609203918719,0.3093500621398628,0.9730428910171702,0.2041792806419721,0.7929923686473228,0.5950092643236294,0.2688162343847196,0.06364331743802176
438,10.773843381984536,0.402586466754143,0.6614371264679175,0.7983873268677176,0.14171538583109133,0.030511288484856736,0.7117050314941572,0.7601262780376303,0.5856649068445735,0.002170032978156544,0.02691919175308155
355,12.27927594108814,0.3303085694935741,0.45562147820089793,0.682153511286161,0.6090227577787604,0.19433518117064164,0.35516270509407133,0.8214350395718844,0.44042750998032143,0.01777616082379374,0.09704855340668217
310,23.228874133533218,0.7029750501738499,0.6393476744318625,0.10546084366179553,0.8762640498486693,0.2957735172965139,0.4036157674252684,0.7969786569205533,0.08553633080033907,0.36895024260262144,0.6893279209522004
469,6.470742953780056,0.11897969524162788,0.05466947217732654,0.9429352621048426,0.03566394519668936,0.39718762113659845,0.6895906439506888,0.04721893578173564,0.5460696191827971,0.6066975288152571,0.16506279036472193
258,9.14585703896023,0.4234696678286758,0.13844219478795716,0.5730914918095523,0.28849442535109815,0.8645336751453113,0.620641689178109,0.514406177379378,0.2951290790613811,0.5794038092599167,0.0007047897155100236
234,11.58109119813501,0.5148806976549037,0.11125490640055236,0.12316106318599374,0.6616747104277494,0.06685831012779919,0.6153423868561528,0.4160438131812928,0.8065343031279046,0.41880382996716203,0.8583525124571783
112,14.898429175372895,0.3770708078196535,0.9695450323785287,0.8392220950558508,0.19993208657223305,0.29521359928387303,0.6861401888713602,0.8659739724781627,0.11005771074209147,0.25490058554083617,0.3715168114873826
239,19.554354011353528,0.7544070420221954,0.4309949772385884,0.41064343830816596,0.7046043274515871,0.7639654677198865,0.673888458014972,0.6890143558167062,0.334106087714675,0.2335676066139335,0.2269286044349892
583,15.833060804209154,0.3923728306568265,0.8642333881091331,0.2470799466231668,0.5326940965793648,0.09546247394673302,0.6464268345539542,0.8139934718785493,0.5356818646930898,0.6492637507455529,0.5684905491754652
599,15.238802415223764,0.6868108157304146,0.42566298066399044,0.2944159486194,0.3274264068163054,0.6345319478235872,0.376348301689434,0.7247625889003548,0.6423442245567423,0.9865971322410735,0.5286852072795716
223,18.03380871275772,0.4200552730779664,0.4689477223500944,0.9269606267101589,0.7453436065892083,0.2267061860090377,0.27441383048125656,0.14843640029527538,0.9216850354098586,0.16755987702288233,0.9937946056781741
488,14.816355479246184,0.9833964336422684,0.35447353305323315,0.9264606565133424,0.056161484566413566,0.3455055470593791,0.3895055054955475,0.5365178543939713,0.765729850576702,0.6250991208634689,0.5965213808451114
598,15.881890258432758,0.19321182804759096,0.003273765719475019,0.1466969096418509,0.9812694540391271,0.7105725467661044,0.5635475182590539,0.898783738904272,0.7255891967959468,0.5618537771977888,0.6773019073415051
109,14.573551439185376,0.9067089202660976,0.8682770156531541,0.12061774765986799,0.30866101623471154,0.48236448690536393,0.04504211824483351,0.46952148125101734,0.8828273617508642,0.03468073444820163,0.0840999332338509
514,7.950786149008442,0.4226174160744268,0.033284040999493,0.676967848853992,0.687455192240594,0.0016232357577128376,0.9999186279560112,0.8782136913445726,0.9671249591311715,0.6444683774968549,0.6326491586246074
303,6.304454628833921,0.2395683599809295,0.18147152873395322,0.3256193764528471,0.175123533745966,0.5166974680340747,0.3374992299947759,0.05101123454169365,0.6141739744802349,0.15101226893183195,0.6221133619133722
507,10.300408232655833,0.41230160046682884,0.1639792247118088,0.2162499455968525,0.5437813243616477,0.228850237135082,0.32678454314813654,0.7789046501668081,0.27242675640756187,0.8321414972666399,0.3960456834012531
487,6.416157300676757,0.9597056286662371,0.9831515588523889,0.15478599508779944,0.13023966230751838,0.1931456817062963,0.4457314685638879,0.9950431608060342,0.9208886596680821,0.5305332206312501,0.7201364886366596
406,17.106930506815257,0.25438798209239677,0.6378216419528345,0.1231538925904091,0.7944840181873797,0.2884716244530702,0.4051549291319858,0.43299132097919724,0.0463968864877784,0.28177510456318766,0.15369064951521005
515,4.090713910420271,0.8003243883985498,0.03560012394150269,0.2277202448281358,0.09328199840502893,0.15625437453830926,0.22653305439122118,0.9993880341560393,0.9299266863763466,0.566345393099158,0.944877876637902
253,10.95808249543929,0.1085264686286469,0.5963297906042466,0.1953887916422079,0.2701225318888313,0.8763827633374657,0.46272161004918344,0.5884020272559327,0.7430166050689642,0.4264333890573083,0.34745118026905264
458,15.147911231456117,0.5124531916350568,0.17706730572356622,0.871354408453515,0.9270512760363588,0.061425469543242905,0.4885573915189232,0.09764339964341728,0.8084975757325958,0.4890011961744538,0.3286271797003454
79,18.549621876833896,0.8533174041226238,0.48762027905574346,0.13545568335378455,0.5666228983653802,0.11418966643361195,0.33835696588831865,0.3797196227939208,0.02733905988721619,0.7073605268342621,0.9953347812867397
291,22.379842339906382,0.725968664995527,0.36491336005016717,0.23067479246004918,0.914717136631946,0.8774844119473016,0.2692741789355282,0.056382601981316394,0.10734305268776101,0.6984590000275611,0.010519108509773112
408,17.350848688660932,0.07178608125959973,0.640767320484367,0.9477844613260163,0.8373674842027596,0.7053808566842998,0.7470064477075437,0.190062889318094,0.1545877331021035,0.8159890275653007,0.8285211654206932
482,19.364502963681137,0.9788495843964565,0.6759737774511035,0.6609723280921297,0.6261865911882752,0.769365113352305,0.3100026917117271,0.5032639548044248,0.8774230219264766,0.42804880744912965,0.9740940143367228
282,16.547869306308254,0.30548045943461766,0.5640354176200969,0.44097887070943154,0.9953854245677392,0.27436434240295016,0.0437492082149048,0.06472440316413419,0.7073652335400131,0.44516584643299273,0.10689756760822244
538,18.996586985025807,0.2525175517321543,0.8617686580388204,0.9091545908930009,0.4841863472587875,0.8980649478464651,0.9737713912719652,0.7149020596881697,0.8884796876473732,0.28087155237227457,0.025025110200200262
400,15.747039938312579,0.3293848206293667,0.9087072153070785,0.5350041888813994,0.46654103562362914,0.5959266755445964,0.3527881772362652,0.6893051865559638,0.0441826443388903,0.5966107355327465,0.39344978506495276
446,17.11665772556025,0.7242976548857886,0.4731472552785765,0.8152419840894793,0.5849723164388105,0.09515555364160722,0.6031034213350018,0.49390470802240927,0.2716031286102968,0.5821884598597331,0.5093391207003968
36,10.881400066992963,0.19882063580978893,0.3393998908936594,0.2818966929823389,0.6057676734579157,0.35364961622471813,0.6434648985406068,0.10317054085853217,0.8340827872037281,0.9728517540712924,0.3225231884368921
6,11.872564364918036,0.7576105363126301,0.201122136327185,0.7928821896629292,0.4867581730658135,0.13664025263416468,0.16525767297391925,0.11143375084098373,0.5252703377047171,0.5917855649484434,0.5449754885509572
273,19.791997243700997,0.8342283234074763,0.5082818948687025,0.8890499202311948,0.6220002247912509,0.16566177218451505,0.09058668173645423,0.7342823615763906,0.2552997273857137,0.5071699413905272,0.5671449642223458
410,14.262446066354123,0.1628653637081472,0.9035260240646592,0.6965506562612288,0.7168220333610281,0.37230960713867045,0.8413018506925928,0.5676189408070276,0.07154748112956011,0.930129187646116,0.5278960843510514
502,25.019928706176337,0.865092154010049,0.5191221335626813,0.7179919958549481,0.9952473495640071,0.8489363524686613,0.172694126146409,0.7542088928361714,0.5382596737635692,0.34739282493946066,0.5504517304126758
70,16.68412054192543,0.5627596376043749,0.647785295959318,0.3469545979597384,0.2601022283289818,0.9012935646822787,0.5160758996015266,0.8140719785007519,0.3937946996337234,0.46917468443960053,0.3775595780915154
327,19.890533433223688,0.7834706477105132,0.7394702372828726,0.9977038454822377,0.45178886677110575,0.14551953267184947,0.7195535425349315,0.20282958674930063,0.035559607702685736,0.2739724328269859,0.5888470889253635
574,2.8473328354847953,0.18586553682329543,0.011498995338154905,0.7500079399490189,0.08651746827505513,0.13298700705548028,0.586141921833681,0.9964239181009589,0.6975275236106583,0.7446360220210254,0.4305546653346163
463,18.54713155082641,0.46455021856195544,0.7888825020531693,0.4046172924893292,0.5079736988381386,0.8304853298042388,0.8454580913448407,0.7079680548510664,0.8523706865382764,0.719876732922027,0.017452451039982497
368,10.160781259249465,0.9643171199005666,0.11642042771784056,0.7554488028171066,0.3325789816860659,0.4151261406130706,0.2355781234929143,0.7973834823148198,0.3764107405124574,0.1411136701504323,0.0730792435571539
145,7.617824041127479,0.38716281360191596,0.03442514648947359,0.8493652168652667,0.03304401606534779,0.8855338731896576,0.8217451164295596,0.2332583274337554,0.9938021343636833,0.4560084132805916,0.4395033446443508
110,11.606195515150286,0.11949453103216501,0.9775533576980057,0.9415870452771746,0.1871441781142058,0.4493643010364251,0.7994118972225531,0.014391066645001782,0.49331753780298415,0.15211152738788059,0.8807320244003959
491,18.751297294470334,0.14893153795364855,0.34722715153205796,0.9783754643615816,0.9818507561099009,0.5476902169825418,0.9452244340071899,0.8048702417803181,0.7318338719466463,0.12992853753169864,0.6622081947686913
520,21.803079663100334,0.39260413247386095,0.9102170025163798,0.1826154279415544,0.8913754027134873,0.37241770544937225,0.5465641161447645,0.462677508939349,0.6526813997985086,0.820581557614525,0.7144813448101502
477,5.512277052096103,0.840609029836634,0.06016875723409609,0.4948253335980335,0.3058893599399126,0.174111714846505,0.31049021126617626,0.7488292465484854,0.4092241076769122,0.22087114037332578,0.7466068651837334
312,16.675104356611925,0.12156153340430331,0.9989491006167895,0.12231414148495123,0.9763670891968477,0.06708254542433789,0.3452676014223499,0.5343712374602555,0.033648826327865144,0.4391594772306401,0.5740713173132573
375,13.067317899350815,0.3582943757663227,0.24386196672373495,0.8213734748350703,0.7415081399884407,0.17520251458277436,0.8115927146399682,0.5638526978526311,0.2487841736398,0.08407468709191335,0.08935186576449272
496,25.021975591930048,0.8194039041673414,0.652705975277145,0.08607151320417084,0.7980046255005959,0.7349997390165791,0.9861133822908302,0.4025003520280701,0.804706117217246,0.38861474643001803,0.36064370390194167
397,11.341363557536353,0.26511647353843515,0.08265579631085651,0.28961819389850474,0.7663485993212951,0.42095619097833425,0.62548799329983,0.6714393909028707,0.33178777686871186,0.6170707968924631,0.8025527808126288
22,5.751361786139098,0.11515363960883807,0.6047623008954689,0.337014107647691,0.028906547979386632,0.5521193666560298,0.4000358334426044,0.9443660348625778,0.7726662301964103,0.0998673495886635,0.2849760304500534
493,14.529369736869537,0.47083194423962893,0.6033014314984662,0.47565765274192684,0.44950440254064605,0.44735902403231065,0.3693930753432153,0.8281306570320375,0.6537344583774319,0.4967045506436858,0.5953466211955256
357,14.920142196865534,0.6442989358102718,0.23012039914799487,0.450336884553848,0.6908407944478823,0.694219286983611,0.5840197310769442,0.39357817437199205,0.4105993352377447,0.40007662660326815,0.9873475716040021
456,20.516520855700193,0.6461920667015268,0.37990981824195247,0.9153908677851934,0.5665948771066635,0.8858600195059683,0.9758797831501776,0.1777328959182527,0.606299604432712,0.693578644728315,0.016140687328619285
364,13.191791091573883,0.4256109702440658,0.9627021828429662,0.9184549054941927,0.001660528705621167,0.014494125352607634,0.22164713324238072,0.15261698746211405,0.9710528170235053,0.07186440796549276,0.8525054116804486
543,13.969921737796586,0.10057164205082181,0.8935381869910034,0.04564658240087449,0.5673585828659289,0.27635385498153453,0.4108813581927562,0.04786454302407339,0.08729208562005408,0.19560767085150566,0.767700226854928
540,19.902585010535464,0.9223498723877332,0.4575984660729112,0.4339272661121697,0.8187263868284284,0.38524822142077897,0.6280001861110129,0.42799903269922845,0.005509344602991573,0.6010598857099422,0.6628403252781124
417,13.559737369280816,0.6332445730037469,0.8008649458885261,0.2966757465020686,0.15490663417996597,0.23727480118335342,0.4947386809800005,0.6513163856348099,0.098611999851004,0.8037062984955367,0.3060025959627801
479,10.874910399331696,0.7372838209969629,0.010257421697501767,0.5307054676818685,0.887634968951395,0.34842789688570885,0.5811679428138,0.33184789614675236,0.011960733703778814,0.6372983349935223,0.6077390861490267
158,17.962426203224005,0.5907716569395467,0.3978944980439477,0.6491938022034079,0.9447554769996886,0.2676130216055488,0.8894982678613181,0.996271418664445,0.3357597036648009,0.5780997634429977,0.6805772910856027
329,15.054506695720828,0.07335270648172554,0.8665830336054404,0.1903582066724756,0.7840012656190941,0.6626377269000927,0.9607363114042338,0.8632219971475491,0.9131396664920713,0.37396492059395636,0.20641023844273232
