,MEDV,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT
37,0.35555555555555557,0.0008297190015317535,0.0,0.20161290322580644,0.0,0.234567901234568,0.438589768154819,0.39752832131822863,0.25503551000736574,0.1739130434782609,0.17557251908396945,0.7021276595744679,1.0,0.19426048565121418
495,0.4022222222222223,0.0019407691681724223,0.0,0.3383431085043988,0.0,0.41152263374485587,0.40410040237593425,0.266735324407827,0.15177004428520763,0.21739130434782608,0.38931297709923657,0.7021276595744679,0.9908971708104294,0.43791390728476837
109,0.32,0.002892102360933832,0.0,0.2969208211143695,0.0,0.27777777777777785,0.5112090438781376,0.9093717816683832,0.12871809328083372,0.1739130434782609,0.37595419847328243,0.8829787234042552,0.9857027585859097,0.38134657836644603
146,0.23555555555555557,0.024151207127625664,0.0,0.7008797653958944,0.0,1.0,0.39605288369419434,1.0,0.03519173585283125,0.1739130434782609,0.41221374045801523,0.22340425531914887,0.4260174491905795,0.4116997792494482
284,0.6044444444444445,3.079693936869354e-05,0.9000000000000001,0.09200879765395893,0.0,0.030864197530864224,0.6757999616784827,0.18434603501544794,0.5617674071783867,0.0,0.1870229007633587,0.2872340425531916,0.9945030006556056,0.16887417218543047
481,0.4155555555555555,0.06408753164554117,0.0,0.6466275659824047,0.0,0.3024691358024693,0.6110365970492433,0.741503604531411,0.20024734243286746,1.0,0.91412213740458,0.8085106382978724,0.9903424277573253,0.16583885209713028
275,0.6,0.0010084311679413316,0.4,0.21810850439882698,0.0,0.12757201646090535,0.6309637861659323,0.41091658084449023,0.285325864561831,0.13043478260869565,0.12786259541984726,0.5319148936170215,1.0,0.03449227373068431
314,0.41777777777777786,0.004078683707340054,0.0,0.34604105571847504,0.0,0.32716049382716056,0.575972408507377,0.8692070030895983,0.22485427711445954,0.13043478260869565,0.22328244274809153,0.6170212765957446,0.9969489132079279,0.20833333333333337
214,0.4155555555555555,0.003183436911458122,0.0,0.3713343108504399,0.0,0.21399176954732518,0.3546656447595326,0.07106076210092693,0.22350844328856312,0.13043478260869565,0.17175572519083962,0.6382978723404256,0.8790407988299966,0.7676600441501107
112,0.3066666666666667,0.0013147145977942185,0.0,0.35007331378299117,0.0,0.3333333333333334,0.45066104617742875,0.9268795056642637,0.11128590784675685,0.21739130434782608,0.46755725190839686,0.5531914893617023,0.9950829593020325,0.39955849889624734
3,0.6311111111111111,0.0002927957191804706,0.0,0.06304985337243398,0.0,0.1502057613168725,0.6585552787890403,0.44181256436663235,0.44854458983895457,0.08695652173913043,0.06679389312977092,0.6489361702127658,0.9942760603156994,0.03338852097130246
221,0.3711111111111111,0.004511526822335826,0.0,0.2104105571847507,1.0,0.25102880658436216,0.4987545506802069,0.9104016477857878,0.1744491629459211,0.30434782608695654,0.22900763358778622,0.5106382978723403,0.9958142115083969,0.5444260485651214
243,0.4155555555555555,0.0013628207658591893,0.3,0.1638563049853372,0.0,0.08847736625514402,0.542632688254455,0.050463439752832184,0.5370513508352355,0.21739130434782608,0.215648854961832,0.4255319148936172,0.9440465984164608,0.09547461368653426
417,0.12000000000000001,0.2914950542812916,0.0,0.6466275659824047,0.0,0.6049382716049385,0.33397202529220177,0.8877445932028836,0.047095090434577075,1.0,0.91412213740458,0.8085106382978724,0.3203388975742599,0.6873620309050773
219,0.4000000000000001,0.0012131071773953186,0.0,0.49230205278592387,1.0,0.3395061728395063,0.5388005365012456,0.92173017507724,0.20312087952059216,0.1739130434782609,0.16984732824427476,0.404255319148936,0.9920318725099603,0.24199779249448128
370,1.0,0.07342305058745724,0.0,0.6466275659824047,1.0,0.5061728395061729,0.6620042153669286,0.9742533470648815,0.006620047467922774,1.0,0.91412213740458,0.8085106382978724,0.9877704372383884,0.03394039735099341
246,0.42888888888888893,0.003748571988632557,0.22000000000000003,0.19794721407624635,0.0,0.09465020576131694,0.4880245257712206,0.329557157569516,0.6298047631605271,0.26086956521739135,0.2729007633587786,0.6914893617021276,0.983055121287004,0.2050220750551877
232,0.8155555555555556,0.006395085617739396,0.0,0.2104105571847507,0.0,0.25102880658436216,0.9151178386664113,0.7250257466529351,0.24632396402622558,0.30434782608695654,0.22900763358778622,0.5106382978723403,0.9722880629381211,0.020419426048565115
441,0.26888888888888896,0.10922640336257619,0.0,0.6466275659824047,0.0,0.7304526748971194,0.545123586894041,0.9711637487126674,0.08506942865716705,1.0,0.91412213740458,0.8085106382978724,0.9724141409047355,0.49089403973509943
245,0.30000000000000004,0.002079467792920481,0.22000000000000003,0.19794721407624635,0.0,0.09465020576131694,0.39164590917800357,0.6930998970133883,0.6206567305331503,0.26086956521739135,0.2729007633587786,0.6914893617021276,0.9804074839880984,0.46164459161147914
2,0.66,0.0002356977440005556,0.0,0.2423020527859238,0.0,0.1728395061728394,0.6943858976815482,0.5993820803295572,0.3489619801944185,0.04347826086956519,0.10496183206106866,0.5531914893617023,0.9897372535175754,0.06346578366445921
178,0.5533333333333332,0.0006755095095104108,0.0,0.13159824046920818,0.0,0.25720164609053503,0.6321134316918953,0.7363542739443872,0.1623821258718366,0.1739130434782609,0.20801526717557245,0.4255319148936172,0.9858036209592013,0.14321192052980133
477,0.15555555555555556,0.16878835848716442,0.0,0.6466275659824047,0.0,0.4711934156378601,0.33397202529220177,0.972193614830072,0.0883067046167556,1.0,0.91412213740458,0.8085106382978724,0.8804276564627568,0.6396247240618101
137,0.26888888888888896,0.0038890689748036084,0.0,0.7855571847507332,0.0,0.4917695473251029,0.5543207511017436,0.9835221421215243,0.0654911838790932,0.13043478260869565,0.4770992366412213,0.9148936170212765,0.9928892026829392,0.3548565121412804
169,0.3844444444444445,0.027461091326637738,0.0,0.7008797653958944,0.0,0.4526748971193415,0.5443571565433993,0.9505664263645727,0.10301994198364994,0.1739130434782609,0.41221374045801523,0.22340425531914887,0.8314085430430179,0.2646247240618102
182,0.731111111111111,0.0009521199758839721,0.0,0.0733137829912023,0.0,0.21193415637860075,0.6886376700517343,0.9196704428424305,0.1428584419245424,0.08695652173913043,0.011450381679389278,0.5531914893617023,0.9929900650562309,0.08526490066225167
413,0.2511111111111112,0.3220132476294224,0.0,0.6466275659824047,0.0,0.43621399176954734,0.30542249473079147,1.0,0.041811783320754,1.0,0.91412213740458,0.8085106382978724,0.5311664733471179,0.5063465783664459
247,0.34444444444444444,0.002138364129523382,0.22000000000000003,0.19794721407624635,0.0,0.09465020576131694,0.5106342211151562,0.7857878475798147,0.6298047631605271,0.26086956521739135,0.2729007633587786,0.6914893617021276,0.9476524282616371,0.2323399558498897
17,0.2777777777777778,0.008743183648218925,0.0,0.281524926686217,0.0,0.3148148148148148,0.46541483042728515,0.811534500514933,0.2844710782129509,0.13043478260869565,0.22900763358778622,0.8936170212765959,0.9744061727772456,0.3570640176600442
327,0.38222222222222224,0.0026380838099365755,0.0,0.25366568914956017,0.0,0.22222222222222227,0.4832343360797089,0.4201853759011329,0.38977348161754677,0.1739130434782609,0.19083969465648845,0.7446808510638299,1.0,0.3051876379690949
479,0.36444444444444446,0.16103629677819056,0.0,0.6466275659824047,0.0,0.4711934156378601,0.5112090438781376,0.8764160659114315,0.07471196428084281,1.0,0.91412213740458,0.8085106382978724,0.9657572242674871,0.31401766004415016
202,0.8288888888888888,0.00017365427490741853,0.8250000000000002,0.05755131964809386,0.0,0.061728395061728336,0.7758191224372487,0.13182286302780633,0.46744082423228356,0.04347826086956519,0.30725190839694655,0.22340425531914887,0.9961672298149177,0.038079470198675525
152,0.22888888888888892,0.012591452298238458,0.0,0.7008797653958944,1.0,1.0,0.2780226096953439,0.8764160659114315,0.04370322545444627,0.1739130434782609,0.41221374045801523,0.22340425531914887,0.8647939886025519,0.2866997792494482
264,0.7,0.006111618898440689,0.20000000000000004,0.1286656891495601,0.0,0.5390946502057614,0.6984096570224183,0.913491246138002,0.07279324173176077,0.1739130434782609,0.1469465648854961,0.042553191489361764,0.9772807504160573,0.17577262693156734
369,1.0,0.06365817285580244,0.0,0.6466275659824047,1.0,0.5061728395061729,0.5981988886759917,0.9670442842430483,0.020651274450072338,1.0,0.91412213740458,0.8085106382978724,0.9456099652024813,0.0551876379690949
373,0.1955555555555556,0.1247813304907234,0.0,0.6466275659824047,0.0,0.5823045267489713,0.2577122054033339,1.0,0.004055688421282344,1.0,0.91412213740458,0.8085106382978724,1.0,0.9116997792494483
310,0.2466666666666667,0.029551124492918274,0.0,0.34604105571847504,0.0,0.32716049382716056,0.2705499137765856,0.35942327497425336,0.12638107102910823,0.13043478260869565,0.22328244274809153,0.6170212765957446,0.8828735690150791,0.30104856512141287
460,0.2533333333333333,0.0540161456888556,0.0,0.6466275659824047,0.0,0.6748971193415638,0.6016478252538802,0.8970133882595263,0.13348307250225067,1.0,0.91412213740458,0.8085106382978724,0.6427706893943216,0.40535320088300236
1,0.36888888888888893,0.0002359225391784306,0.0,0.2423020527859238,0.0,0.1728395061728394,0.5479977007089483,0.7826982492276005,0.3489619801944185,0.04347826086956519,0.10496183206106866,0.5531914893617023,1.0,0.20447019867549676
382,0.14,0.1031888544752449,0.0,0.6466275659824047,0.0,0.6481481481481481,0.37842498562943105,1.0,0.04099337085906027,1.0,0.91412213740458,0.8085106382978724,1.0,0.603476821192053
244,0.28,0.002245254236602323,0.22000000000000003,0.19794721407624635,0.0,0.09465020576131694,0.38934661812607785,0.7579814624098867,0.6206567305331503,0.26086956521739135,0.2729007633587786,0.6914893617021276,0.9384487366987747,0.2971854304635762
329,0.39111111111111113,0.00068472611180323,0.0,0.10190615835777125,0.0,0.15432098765432103,0.5311362329948268,0.14727085478887747,0.37146832289099657,0.13043478260869565,0.46374045801526714,0.457446808510638,0.9453073780826063,0.15480132450331127
281,0.6755555555555555,0.00034539779080290656,0.20000000000000004,0.10520527859237536,0.0,0.11913580246913583,0.6528070511592261,0.35324407826982496,0.37420545790177234,0.1739130434782609,0.05534351145038159,0.24468085106382986,0.9882243179182008,0.07891832229580578
127,0.24888888888888888,0.002841748241090132,0.0,0.7855571847507332,0.0,0.4917695473251029,0.408507376892125,0.9588053553038105,0.059898698724185906,0.13043478260869565,0.4770992366412213,0.9148936170212765,0.9879217307983258,0.4266004415011039
422,0.35111111111111115,0.13534782782667573,0.0,0.6466275659824047,0.0,0.4711934156378601,0.3998850354474037,0.8722966014418125,0.07471196428084281,1.0,0.91412213740458,0.8085106382978724,0.734353724343134,0.34133554083885215
197,0.5622222222222222,0.0004534118737712159,0.8000000000000002,0.038856304985337216,0.0,0.039094650205761305,0.6794405058440316,0.34706488156539655,0.5619219961989289,0.04347826086956519,0.27099236641221375,0.0,0.8926067880377226,0.18984547461368656
416,0.055555555555555566,0.12170276052974333,0.0,0.6466275659824047,0.0,0.6049382716049385,0.6171680398543784,0.9052523171987641,0.06273586192472425,1.0,0.91412213740458,0.8085106382978724,0.053583135811185664,0.663907284768212
429,0.09999999999999999,0.10489583665842867,0.0,0.6466275659824047,0.0,0.6049382716049385,0.5401417896148688,0.9546858908341915,0.07625785448626432,1.0,0.91412213740458,0.8085106382978724,0.15230218367038192,0.6167218543046359
404,0.07777777777777777,0.46670715977137434,0.0,0.6466275659824047,0.0,0.6337448559670782,0.37746694769112854,0.8496395468589084,0.04344860824414154,1.0,0.91412213740458,0.8085106382978724,0.829946038630289,0.7077814569536424
484,0.34666666666666673,0.026663518035541914,0.0,0.6466275659824047,0.0,0.40740740740740744,0.44261352749568905,0.4016477857878476,0.23592103229091838,1.0,0.91412213740458,0.8085106382978724,0.9340107922739423,0.3203642384105961
41,0.48000000000000004,0.0013613595972030088,0.0,0.23643695014662752,0.0,0.12962962962962968,0.6148687488024527,0.0,0.41750857059716834,0.08695652173913043,0.08778625954198467,0.5638297872340423,0.9710272832719756,0.08581677704194265
206,0.43111111111111106,0.0025106249440821973,0.0,0.3713343108504399,0.0,0.21399176954732518,0.5297949798812034,0.5108135942327497,0.2932917458556502,0.13043478260869565,0.17175572519083962,0.6382978723404256,0.9948812345554492,0.2549668874172186
252,0.5466666666666666,0.0008529853024416834,0.22000000000000003,0.19794721407624635,0.0,0.09465020576131694,0.6506993676949608,0.040164778578784754,0.7072083950931628,0.26086956521739135,0.2729007633587786,0.6914893617021276,0.9727419436179334,0.04966887417218541
273,0.6711111111111111,0.0024228424271225263,0.20000000000000004,0.2382697947214076,1.0,0.16255144032921812,0.791339337037747,0.5036045314109165,0.29434658858405555,0.08695652173913043,0.06870229007633578,0.6382978723404256,0.9845428412930557,0.1338300220750552
418,0.08444444444444445,0.8264345191878419,0.0,0.6466275659824047,0.0,0.6049382716049385,0.45909178003448936,1.0,0.0611990651910993,1.0,0.91412213740458,0.8085106382978724,0.04067275202985531,0.5212472406181016
399,0.028888888888888895,0.1113885957809542,0.0,0.6466275659824047,0.0,0.6337448559670782,0.4389729833301401,0.7713697219361483,0.03371859342178252,1.0,0.91412213740458,0.8085106382978724,0.8518836048212216,0.7792494481236205
88,0.4133333333333334,0.0005651350771744348,0.0,0.10813782991202345,0.0,0.21399176954732518,0.6602797470779844,0.858908341915551,0.20843146704980492,0.04347826086956519,0.15839694656488548,0.5531914893617023,1.0,0.10402869757174396
324,0.4444444444444445,0.003762734084838598,0.0,0.25366568914956017,0.0,0.22222222222222227,0.5468480551829853,0.38311019567456234,0.3265920395747893,0.1739130434782609,0.19083969465648845,0.7446808510638299,1.0,0.12113686534216339
447,0.16888888888888892,0.11148188577977175,0.0,0.6466275659824047,0.0,0.7304526748971194,0.5154244108066681,0.9649845520082388,0.09715465267484474,1.0,0.91412213740458,0.8085106382978724,0.9788693327954008,0.4059050772626933
349,0.48000000000000004,0.0002548053341198189,0.4,0.028958944281524852,0.0,0.09053497942386823,0.6472504311170724,0.32543769309989706,0.6967872764142622,0.0,0.282442748091603,0.7553191489361701,0.982223006707348,0.11479028697571744
108,0.32888888888888895,0.001367878657361342,0.0,0.2969208211143695,0.0,0.27777777777777785,0.5581529028549532,0.9701338825952626,0.11851521792505162,0.1739130434782609,0.37595419847328243,0.8829787234042552,0.9958142115083969,0.2908388520971303
158,0.42888888888888893,0.015022162556586567,0.0,0.7008797653958944,0.0,0.4526748971193415,0.4799770070894809,1.0,0.0570797224672408,0.1739130434782609,0.41221374045801523,0.22340425531914887,0.8915477331181604,0.1296909492273731
350,0.39777777777777773,0.0006270661486786344,0.4,0.028958944281524852,0.0,0.09053497942386823,0.5612186242575208,0.427394438722966,0.6967872764142622,0.0,0.282442748091603,0.7553191489361701,1.0,0.11727373068432675
210,0.3711111111111111,0.001889853060384028,0.0,0.3713343108504399,1.0,0.21399176954732518,0.45966660279747096,0.9186405767250256,0.24984313761150873,0.13043478260869565,0.17175572519083962,0.6382978723404256,0.9907963084371376,0.42880794701986763
316,0.2844444444444445,0.0035062427868847307,0.0,0.34604105571847504,0.0,0.32716049382716056,0.4508526537650892,0.8269824922760042,0.2608917058443743,0.13043478260869565,0.22328244274809153,0.6170212765957446,0.9843663321397953,0.4580573951434879
48,0.2088888888888889,0.002782402314131481,0.0,0.23643695014662752,0.0,0.12962962962962968,0.3521747461199464,0.9515962924819773,0.43106693704589477,0.08695652173913043,0.08778625954198467,0.5638297872340423,1.0,0.8024282560706404
230,0.42888888888888893,0.005964715249700235,0.0,0.2104105571847507,0.0,0.2448559670781893,0.4636903621383408,0.6714727085478887,0.23114695959770482,0.30434782608695654,0.22900763358778622,0.5106382978723403,0.9532250743860005,0.2737306843267109
98,0.8622222222222221,0.0008491637844178293,0.0,0.08907624633431084,0.0,0.12345679012345681,0.8160567158459479,0.35015447991761073,0.2151151688203039,0.04347826086956519,0.16984732824427476,0.574468085106383,0.9915023450501791,0.05077262693156731
217,0.5266666666666666,0.000717209015005979,0.0,0.49230205278592387,0.0,0.3395061728395063,0.5903429775819125,0.8465499485066941,0.20837690621902538,0.1739130434782609,0.16984732824427476,0.404255319148936,0.9896111755509608,0.2196467991169978
322,0.3422222222222222,0.0038756936617201226,0.0,0.25366568914956017,0.0,0.22222222222222227,0.4751868173979692,0.4840370751802266,0.3265920395747893,0.1739130434782609,0.19083969465648845,0.7446808510638299,1.0,0.16473509933774838
268,0.8555555555555555,0.00600405440582813,0.20000000000000004,0.1286656891495601,0.0,0.39094650205761305,0.7489940601647826,0.5118434603501545,0.15844465258391,0.1739130434782609,0.1469465648854961,0.042553191489361764,0.983357708406879,0.03945916114790288
195,1.0,8.418579411369198e-05,0.8000000000000002,0.0,0.0,0.07613168724279828,0.8265951331672737,0.29969104016477865,0.41091580354463525,0.13043478260869565,0.12977099236641218,0.1914893617021276,0.9932674365827829,0.03421633554083886
74,0.42444444444444446,0.0008164560860372053,0.0,0.45344574780058655,0.0,0.10699588477366256,0.5196397777351984,0.0319258496395467,0.2838890960179687,0.1739130434782609,0.4026717557251908,0.6489361702127658,0.9950073125220638,0.1393487858719647
331,0.26888888888888896,0.0004935378130216661,0.35000000000000003,0.20527859237536653,0.0,0.10884773662551442,0.4109982755317112,0.262615859938208,0.5011503241822696,0.0,0.22328244274809153,0.457446808510638,0.9927379091230017,0.2952538631346579
308,0.3955555555555556,0.0054699410632002635,0.0,0.34604105571847504,0.0,0.32716049382716056,0.589001724468289,0.819773429454171,0.19895606943775063,0.13043478260869565,0.22328244274809153,0.6170212765957446,1.0,0.0775386313465784
251,0.44,0.0023352847053407302,0.22000000000000003,0.19794721407624635,0.0,0.09465020576131694,0.5512550296991761,0.061791967044284246,0.5698969709645446,0.26086956521739135,0.2729007633587786,0.6914893617021276,0.9499974784406678,0.05132450331125832
237,0.5888888888888889,0.005681810518346209,0.0,0.2104105571847507,0.0,0.25102880658436216,0.7275340103468098,0.7075180226570545,0.27447735270849055,0.30434782608695654,0.22900763358778622,0.5106382978723403,0.982777749760452,0.08278145695364242
75,0.36444444444444446,0.0009980905897591444,0.0,0.45344574780058655,0.0,0.10699588477366256,0.5221306763747844,0.43357363542739447,0.30672280369922433,0.1739130434782609,0.4026717557251908,0.6489361702127658,0.965530283927581,0.19895143487858724
259,0.5577777777777778,0.007309552401329529,0.20000000000000004,0.1286656891495601,0.0,0.5390946502057614,0.6286644951140066,1.0,0.08012257999981814,0.1739130434782609,0.1469465648854961,0.042553191489361764,0.9874678501185135,0.1426600441501104
249,0.4711111111111111,0.0020727239375842726,0.22000000000000003,0.19794721407624635,0.0,0.09465020576131694,0.6049051542441082,0.1503604531410917,0.6089807127463195,0.26086956521739135,0.2729007633587786,0.6914893617021276,0.9920318725099603,0.13327814569536425
292,0.5088888888888888,0.00033528200779859435,0.8000000000000002,0.16458944281524923,0.0,0.053497942386831254,0.5880436865299867,0.2111225540679712,0.36256581400212784,0.13043478260869565,0.1106870229007633,0.7021276595744679,1.0,0.08195364238410593
5,0.5266666666666666,0.0002644715267683881,0.0,0.06304985337243398,0.0,0.1502057613168725,0.5497221689978924,0.5746652935118435,0.44854458983895457,0.08695652173913043,0.06679389312977092,0.6489361702127658,0.9929900650562309,0.09602649006622518
69,0.35333333333333333,0.00136945222360646,0.125,0.2056451612903226,0.0,0.0493827160493826,0.44529603372293547,0.30998970133882603,0.48817393992852537,0.13043478260869565,0.3015267175572518,0.6702127659574466,1.0,0.1948123620309051
471,0.3244444444444445,0.0453197194376344,0.0,0.6466275659824047,0.0,0.3024691358024693,0.5112090438781376,0.9042224510813595,0.17911411397757548,1.0,0.91412213740458,0.8085106382978724,0.9960411518483031,0.30739514348785874
141,0.2088888888888889,0.01823448564840146,0.0,0.7855571847507332,0.0,0.4917695473251029,0.27936386280896724,1.0,0.028171575625858203,0.13043478260869565,0.4770992366412213,0.9148936170212765,1.0,0.9017660044150111
242,0.38222222222222224,0.001085535913952003,0.3,0.1638563049853372,0.0,0.08847736625514402,0.5359264226863385,0.5149330587023686,0.5370513508352355,0.21739130434782608,0.215648854961832,0.4255319148936172,0.9391043421251704,0.2618653421633555
193,0.58,0.00017477825079678655,0.6,0.09054252199413489,0.0,0.03292181069958855,0.6206169764322669,0.07209062821833168,0.46285771444679863,0.0,0.14885496183206096,0.31914893617021267,0.9910988955570126,0.09105960264900662
504,0.3777777777777778,0.0011607299009507507,0.0,0.42045454545454547,0.0,0.3868312757201646,0.6194673309063039,0.8898043254376931,0.11451409033454885,0.0,0.16412213740458007,0.8936170212765959,0.9913006203035959,0.13107064017660047
353,0.5577777777777778,0.00012105220328497562,0.9000000000000001,0.05718475073313779,0.0,0.05144032921810693,0.6068212301207128,0.34191555097837284,1.0,0.1739130434782609,0.0,0.46808510638297873,0.9686318019062989,0.0764348785871965
215,0.4444444444444445,0.0021546617799192286,0.0,0.3713343108504399,0.0,0.21399176954732518,0.5022034872580956,0.40679711637487126,0.2560539788485846,0.13043478260869565,0.17175572519083962,0.6382978723404256,0.9917545009834082,0.21357615894039744
319,0.35555555555555557,0.0052731328849718595,0.0,0.34604105571847504,0.0,0.32716049382716056,0.4889825637095231,0.5756951596292481,0.26119179041366203,0.13043478260869565,0.22328244274809153,0.6170212765957446,0.9983105552473651,0.3035320088300221
154,0.26666666666666666,0.015820297835627068,0.0,0.7008797653958944,1.0,1.0,0.4920482851120904,0.9588053553038105,0.056361338195309585,0.1739130434782609,0.41221374045801523,0.22340425531914887,0.8086640778657522,0.36948123620309054
81,0.42,0.0004304827656280985,0.25,0.16129032258064513,0.0,0.08436213991769548,0.5859360030657215,0.6951596292481977,0.38839127390446393,0.13043478260869565,0.17938931297709917,0.6808510638297873,0.9967976196479904,0.1514900662251656
62,0.38222222222222224,0.001168372936998452,0.25,0.17118768328445744,0.0,0.13991769547325109,0.5547039662770648,0.6683831101956745,0.5543289472487702,0.30434782608695654,0.18511450381679387,0.7553191489361701,1.0,0.13796909492273735
85,0.48000000000000004,0.0005735648963446985,0.0,0.1477272727272727,0.0,0.1316872427983539,0.5880436865299867,0.5478887744593203,0.3008211405032328,0.08695652173913043,0.11450381679389307,0.6276595744680851,0.9884008270714612,0.13245033112582785
379,0.11555555555555554,0.2007463649495762,0.0,0.6466275659824047,0.0,0.5884773662551441,0.5100593983521748,1.0,0.023324755158271843,1.0,0.91412213740458,0.8085106382978724,0.9920318725099603,0.5532560706401767
306,0.6311111111111111,0.000772283833585026,0.33,0.06304985337243398,0.0,0.17901234567901228,0.7394136807817591,0.7106076210092689,0.17910502050577892,0.26086956521739135,0.06679389312977092,0.6170212765957446,1.0,0.130794701986755
359,0.39111111111111113,0.04782506169503657,0.0,0.6466275659824047,0.0,0.792181069958848,0.48879095612186263,0.8074150360453141,0.1254444434340587,1.0,0.91412213740458,0.8085106382978724,0.9844671945130871,0.30187637969094927
134,0.23555555555555557,0.010900880163039448,0.0,0.7855571847507332,0.0,0.4917695473251029,0.42077026250239524,0.9835221421215243,0.11061299093380866,0.13043478260869565,0.4770992366412213,0.9148936170212765,0.6617580311664735,0.42991169977924953
166,1.0,0.022523015654286598,0.0,0.7008797653958944,0.0,0.4526748971193415,0.8369419429009392,0.96086508753862,0.08332348207222035,0.1739130434782609,0.41221374045801523,0.22340425531914887,0.9304049624287661,0.0543598233995585
364,0.37555555555555553,0.038979034252940435,0.0,0.6466275659824047,1.0,0.6851851851851851,1.0,0.82389289392379,0.07048349989542507,1.0,0.91412213740458,0.8085106382978724,0.8932119622774726,0.09823399558498899
45,0.3177777777777778,0.0018556841933472304,0.0,0.23643695014662752,0.0,0.12962962962962968,0.40639969342786,0.31822863027806386,0.3610835780992825,0.08695652173913043,0.08778625954198467,0.5638297872340423,1.0,0.23399558498896256
234,0.5333333333333333,0.004963365129861924,0.0,0.2104105571847507,1.0,0.25102880658436216,0.6064380149453918,0.654994850669413,0.22936463912557176,0.30434782608695654,0.22900763358778622,0.5106382978723403,0.9074587725049171,0.17439293598233999
111,0.3955555555555556,0.0010623820106310106,0.0,0.35007331378299117,0.0,0.3333333333333334,0.6043303314811268,0.8105046343975283,0.14075784993952845,0.21739130434782608,0.46755725190839686,0.5531914893617023,0.9966967572746988,0.23261589403973515
388,0.11555555555555554,0.16103629677819056,0.0,0.6466275659824047,0.0,0.6481481481481481,0.25273040812416175,1.0,0.04182087679255067,1.0,0.91412213740458,0.8085106382978724,0.9395330072116599,0.7971854304635764
